cgpa,projects,internships,certifications,backlogs,placement
9.169536457860833,0,1,4,12,No
7.676081214038637,5,0,0,6,No
9.744460316212711,1,2,0,5,No
6.154434571922779,0,2,3,3,Yes
6.796461329967816,5,2,1,6,No
6.603204951531687,5,2,1,7,No
8.765998237622469,4,1,0,2,Yes
5.277794482138435,4,1,2,7,No
8.36578567924208,4,0,4,9,No
7.59273658089933,2,1,1,5,Yes
8.797759700539197,5,0,2,6,No
9.132969151536317,1,1,4,6,No
7.242880348617,5,2,2,9,No
9.804633785080686,2,2,1,8,No
6.010593958744385,4,1,1,4,No
7.931322263007582,2,1,4,0,Yes
8.746306507689155,0,0,2,6,No
8.950446045239246,3,0,2,13,No
6.083581317537964,3,2,1,2,Yes
6.361688540332134,0,1,0,8,No
6.011533796979467,2,1,2,11,No
9.11491266166476,4,0,1,13,No
8.852169430819918,4,0,0,5,No
6.495076423676364,2,2,0,6,No
9.505546957246573,3,1,1,3,Yes
9.277036795323227,4,2,1,8,No
8.40264001225571,2,0,3,5,No
5.400913399354584,4,0,3,1,No
7.493207966471562,5,2,3,1,Yes
8.181835564628678,1,2,1,5,No
9.007329879743487,3,1,0,8,No
6.056683686607129,2,0,1,8,No
6.945170402171496,0,1,3,13,No
8.178136845229762,1,2,3,10,No
7.8752716730908485,2,1,1,8,No
7.286538632481995,5,1,0,2,Yes
6.242289322530148,5,1,1,13,No
6.280668690130903,3,2,2,9,No
5.690213841335902,4,0,2,12,No
8.888692383684944,0,1,4,10,No
6.603918938439428,5,2,1,7,No
7.191924965320052,3,2,1,7,No
9.075470213429194,5,2,2,1,Yes
6.808311200775367,2,2,2,4,Yes
9.385647313393743,5,1,3,11,No
5.581084396593331,2,0,4,13,No
6.1885216094672835,4,2,4,8,No
5.554017645906917,0,1,3,5,No
6.742922680142971,4,1,1,3,Yes
7.6309246565812705,1,0,0,6,No
6.9765062150107395,0,2,1,0,Yes
6.494390240416014,0,1,0,6,No
6.35415593098584,0,0,4,3,No
6.089477435272289,4,0,3,4,No
6.2414493546092675,4,1,3,9,No
6.211806636718817,0,0,2,8,No
9.968705858831763,2,1,2,10,No
5.109436504205177,2,1,0,5,No
9.981851127182754,0,1,2,4,Yes
7.96738102185077,3,1,3,1,Yes
8.056655401668133,2,1,1,11,No
6.777386603043312,4,1,4,12,No
5.509250561138441,1,2,2,10,No
9.093942490521027,0,0,2,0,Yes
6.822853888771879,5,2,2,2,Yes
7.4781175328794545,4,1,3,0,Yes
6.19379825013757,3,0,4,0,Yes
7.369260792586568,3,0,2,8,No
6.908835069687505,4,2,4,7,No
8.934751954435935,3,1,3,2,Yes
9.0402957412692,1,1,2,6,No
8.828919983056593,0,2,2,5,No
8.183359509512044,5,2,4,8,No
8.29796588125084,2,0,2,0,Yes
6.339591802304156,4,2,0,7,No
6.366268474334424,1,2,3,2,Yes
8.651288477473033,3,0,2,10,No
5.366138385856195,5,0,3,2,Yes
7.600099019355794,1,2,1,2,Yes
7.559303189375739,3,1,2,7,No
9.220781677013111,3,0,3,8,No
5.233624850136906,4,1,2,5,No
7.046452141598628,0,0,2,3,No
8.758488795282933,0,0,4,13,No
5.034323944847635,3,2,1,3,No
6.765905537566535,0,2,0,2,Yes
6.901218274040984,0,2,0,7,No
9.08143013101417,0,1,2,6,No
9.783746063188632,4,2,2,1,Yes
7.405804414812421,2,0,0,7,No
8.469702523811572,5,1,0,1,Yes
9.772966939639241,5,2,1,6,No
8.076937501617628,0,0,2,6,No
7.202782618853808,2,0,0,9,No
8.384716737085306,4,0,1,0,Yes
9.048854464355877,0,2,4,9,No
8.970254260173256,5,0,1,5,Yes
7.215010390849953,5,2,0,13,No
6.869115256066766,1,2,1,9,No
7.2412755406213325,1,0,4,8,No
5.210526397471049,0,0,0,7,No
7.788322073427956,1,1,1,5,No
8.37482225611195,1,0,0,4,No
9.898468569813542,5,2,4,13,No
7.157935417995896,4,1,3,1,Yes
6.8429155915710105,1,1,1,11,No
7.5601799407046855,1,1,0,12,No
7.513386386032996,1,1,2,4,No
7.446477454313451,2,2,4,10,No
6.304081310792401,1,2,2,11,No
7.367368744689025,3,1,0,2,Yes
7.702640572763487,5,1,1,8,No
7.413861929531822,1,2,0,11,No
8.923220482866569,2,2,2,12,No
7.5108341650274255,1,2,1,9,No
7.2996324388015275,4,1,0,6,No
8.042859992519466,0,1,0,12,No
6.786391726971415,2,0,3,11,No
5.939199389473101,1,0,3,4,No
8.427089490196314,5,2,3,9,No
9.57144680903697,1,1,4,4,No
7.87024854489267,5,2,2,9,No
9.041166402944619,0,1,1,3,Yes
8.557488616556114,1,0,3,6,No
9.647613525998135,0,2,1,1,Yes
7.884871579776236,2,0,2,9,No
7.809465121733287,2,0,1,7,No
8.874010013635228,2,2,1,10,No
6.782107728772444,4,1,0,3,Yes
6.436640538641228,1,1,1,7,No
9.965659188604116,1,2,2,2,Yes
8.204764222388022,0,1,2,9,No
7.041243612942461,1,0,3,6,No
9.488082907885238,5,0,1,1,Yes
9.28385823435745,3,0,3,7,No
7.371407501321998,0,0,3,10,No
8.255893367038126,5,0,0,13,No
7.275911037392443,4,1,4,2,Yes
8.769676131809272,1,0,2,9,No
6.495764018031149,0,1,0,7,No
8.54856860574446,5,0,2,4,Yes
7.772380096781649,3,1,3,8,No
7.174202552493123,4,0,1,5,No
8.154513597967354,5,0,3,5,No
5.43852685344582,5,1,0,6,No
6.830448988855444,4,2,3,6,No
7.050445121276416,0,2,0,2,Yes
8.277599289855392,2,2,1,0,Yes
9.720334958672627,5,2,0,10,No
8.946595527487206,1,0,2,1,Yes
7.539098551547382,2,2,1,10,No
7.719713329395513,3,2,0,8,No
8.033050786514778,5,2,3,5,Yes
7.477678105288586,2,1,4,0,Yes
5.696801785229105,1,1,1,4,No
6.745787615035175,1,2,4,7,No
5.740974300285188,1,1,1,5,No
6.67896203608165,1,1,0,10,No
8.225864845645656,0,0,4,9,No
9.607382534924252,4,0,1,13,No
8.089858356361688,0,1,0,7,No
6.804627683321909,2,2,2,2,Yes
6.711747709896778,5,2,3,12,No
7.420869606271092,0,2,2,6,No
9.380401425011739,2,1,3,12,No
7.816851707355496,2,1,3,7,No
5.063223654039442,4,2,3,6,No
9.661064760542864,2,2,3,12,No
6.282930587473052,1,0,0,6,No
7.7660364976592025,5,1,4,4,No
7.6643597491320286,1,2,0,9,No
8.63987453808569,5,0,2,9,No
6.447618131808314,3,1,2,7,No
6.36787689653732,4,2,1,0,Yes
9.333152155593641,2,0,1,9,No
6.6342809378012415,5,1,4,11,No
9.878550288323602,2,0,0,2,Yes
5.78494237754548,3,2,2,2,Yes
8.166439375096335,3,2,0,9,No
9.65074190232804,3,1,1,7,No
7.589493955083029,3,1,2,6,No
9.78908862565756,1,2,1,1,Yes
8.717708277381883,5,0,0,1,Yes
9.668238756204229,0,1,2,1,Yes
8.024486015799106,4,2,4,5,No
7.6990838705101154,0,2,3,0,Yes
9.802975859592049,3,0,0,4,No
5.054322429575496,3,0,1,12,No
9.608289630572985,1,2,1,0,Yes
5.326556514625306,4,1,1,11,No
8.245765465866029,2,2,2,2,Yes
5.375698955201574,5,0,1,9,No
7.7646628187132265,3,2,1,5,No
5.846775066496156,2,0,2,3,Yes
8.356424541158393,2,2,4,0,Yes
6.371975145916307,2,2,1,6,No
6.0047421857486984,1,0,0,4,No
5.913226932818666,4,1,2,3,Yes
5.052687615716993,0,1,3,8,No
8.193831471369954,1,0,4,5,No
9.030087306399405,5,1,3,5,No
7.83733737993049,0,1,2,8,No
5.245445338606392,4,0,3,12,No
5.6023453918558355,2,1,2,10,No
7.486589528391162,5,0,4,1,Yes
5.610375992863986,2,1,4,11,No
7.846911951260111,2,1,3,2,Yes
6.5453061067556195,3,2,2,9,No
8.185018406498148,5,1,3,7,No
5.540462598525314,1,0,2,12,No
7.648674728248541,3,2,2,13,No
5.715363467320313,0,1,4,4,No
5.044880990765111,1,1,1,13,No
5.143574375288209,3,0,4,12,No
6.64577359075847,1,0,3,9,No
5.5971392038470436,0,2,1,4,No
5.888656135551843,1,1,4,3,Yes
6.911511800383199,2,0,0,1,Yes
5.2983240321178835,3,1,1,0,Yes
8.414525541770544,0,1,1,0,Yes
8.276232935441804,4,0,3,7,No
6.2092712550494085,1,1,1,13,No
8.999315835508359,3,1,3,11,No
7.322697865324443,1,1,2,3,No
5.04982943928977,2,0,4,9,No
9.200413766419487,3,2,0,8,No
5.905034971533261,3,1,4,10,No
6.543586526012197,2,2,2,4,No
7.987894299230449,2,1,1,13,No
8.016075653556973,0,1,1,4,No
5.627525783337348,5,1,2,11,No
5.920510787635062,5,1,3,11,No
8.112920173593658,5,2,4,7,No
6.975479753344124,2,1,3,5,No
9.25144650033192,0,1,0,9,No
6.0436825279390565,2,2,2,12,No
5.394901397679681,5,2,1,6,No
9.785777959253608,2,1,4,2,Yes
5.3846156291380876,2,0,4,13,No
6.080197010563992,4,1,1,5,No
5.604935209686433,2,2,4,8,No
5.358344536337474,3,2,1,8,No
8.77949830119811,1,2,4,11,No
7.3269432042942,5,2,4,8,No
9.658309808321942,0,1,3,0,Yes
9.395809330177668,5,1,1,1,Yes
6.702162659694023,2,1,4,11,No
6.23517440653279,0,2,2,12,No
6.833584147504341,5,1,3,8,No
9.773393079762979,5,0,0,13,No
6.75994252780915,4,0,4,0,Yes
6.841099564778496,3,0,3,0,Yes
9.227434885398353,2,0,2,11,No
7.568085499431444,3,2,1,10,No
7.460795563118916,4,1,4,1,Yes
6.5697070670271565,5,2,2,10,No
9.406205455362436,2,0,0,7,No
7.907776148632582,5,1,4,11,No
6.054022136182567,4,1,2,3,Yes
9.671919629515518,5,1,4,6,No
8.754124302500973,2,2,3,1,Yes
8.833718761015524,5,0,2,11,No
8.568694785861183,5,0,3,5,No
9.642097702767806,4,1,4,8,No
6.815183273254217,4,2,0,7,No
8.108455639226156,1,2,4,9,No
8.83626587870466,5,2,4,2,Yes
7.253959217173491,1,2,0,12,No
8.357494980740485,2,2,2,4,Yes
6.0861988097863104,4,0,0,0,Yes
9.000262446443738,5,2,3,9,No
6.2758946555621415,0,0,0,5,No
7.088189027049898,4,1,0,5,No
5.598851621914181,4,0,2,10,No
5.7475209941501175,3,2,4,4,Yes
9.362618433614596,5,0,3,7,No
8.937644438263483,3,0,2,10,No
7.261750677616593,0,0,2,8,No
6.208815968446925,0,2,2,13,No
7.259762079328056,2,0,4,1,Yes
5.457986072679394,1,0,0,3,No
9.307921668417848,5,0,3,12,No
5.319880163098739,3,1,2,5,No
9.186626594460463,3,0,3,5,No
5.537730686356705,0,0,2,10,No
7.532442859986592,4,2,4,3,Yes
9.176959235924695,5,0,4,7,No
7.990882784963905,3,1,0,8,No
9.229516093114693,5,2,0,0,Yes
6.326940879824953,1,1,3,2,Yes
5.5727281851620285,3,1,1,10,No
9.000850088821759,5,1,4,13,No
9.570967945644375,3,1,2,11,No
7.9894152186992695,2,2,4,10,No
9.140996831131197,4,2,0,4,Yes
5.357936384939928,4,1,0,10,No
9.587992174092097,2,2,1,3,Yes
5.661077770696759,3,0,2,12,No
5.3657883911578255,3,2,2,12,No
5.668650105442151,1,1,2,6,No
5.402982849374954,1,0,2,10,No
9.185927061073048,3,0,4,2,Yes
6.826875023158588,4,2,3,13,No
6.40624319808442,2,1,3,12,No
7.211437798152136,3,2,3,7,No
9.530852241063213,1,2,1,11,No
8.592955653788646,4,2,3,10,No
9.303802631214566,3,2,4,8,No
7.6730877180554256,2,2,1,2,Yes
9.406612604806252,0,1,4,5,No
7.646801268090153,1,2,3,13,No
9.180157989868984,1,2,3,6,No
6.280439018228635,1,2,4,12,No
9.782042227732374,4,0,4,5,No
9.148892563865903,1,0,4,9,No
8.604447108460342,3,0,1,8,No
8.430348141681478,1,0,3,8,No
8.201887424044372,0,0,4,7,No
5.140246435957385,2,0,2,6,No
8.46578761284757,1,0,3,11,No
5.90870912880065,4,2,1,6,No
5.954744668464109,1,1,3,7,No
5.7944135574026,5,0,0,4,No
8.898691364929494,2,2,4,1,Yes
9.998067636769761,0,0,0,10,No
6.689289404729193,1,2,0,6,No
9.802626342563311,4,1,0,4,No
6.495602735273512,5,2,2,6,No
8.507721165079392,2,0,2,0,Yes
6.67885077712331,3,0,3,9,No
8.702072895871913,5,0,3,13,No
7.490900168026503,2,0,2,4,No
6.602213985961494,5,1,0,13,No
6.564310654832991,1,2,1,6,No
6.535635555701269,0,0,1,12,No
6.103415130506396,2,2,0,11,No
9.0126618198768,1,0,0,6,No
8.141112393666678,2,0,0,6,No
9.354590179887841,5,0,4,5,Yes
6.040589315227746,4,2,3,6,No
8.67161480266334,2,2,2,3,Yes
5.8201317698565695,5,2,4,13,No
7.816460841140614,0,1,4,7,No
8.530313646920069,5,0,3,4,No
9.580808097878268,1,2,4,6,No
7.956111904466723,5,0,0,1,Yes
6.151504120034405,0,2,0,3,No
9.568878329988564,5,2,3,13,No
5.212851869333981,0,1,3,13,No
9.18161957754814,2,2,0,0,Yes
9.76905903688628,2,1,1,7,No
8.36623272611317,4,1,1,7,No
9.864370697512058,5,0,4,7,No
8.30334611735454,5,2,1,2,Yes
9.661502420716396,5,0,0,3,Yes
7.267971111782229,3,0,1,4,No
5.184217641899247,5,2,3,5,No
6.667357475788521,1,1,1,10,No
8.14590910627224,3,2,3,10,No
6.9433518820797016,2,2,4,11,No
5.633830167988566,1,0,0,7,No
6.260621616194912,5,1,3,6,No
5.454910865751364,2,2,2,12,No
8.646236541561938,1,1,4,8,No
8.388384542276832,2,0,3,10,No
6.767131192976082,2,1,4,11,No
6.2716697805215365,4,2,3,6,No
5.534972158983059,4,0,1,11,No
7.248237809352345,4,1,1,11,No
7.667762911805497,1,1,2,1,Yes
9.852868385853228,5,2,2,7,No
6.1017842055398415,2,2,1,1,No
9.647779190677833,5,1,4,12,No
6.567643177436274,5,0,0,2,Yes
7.910193930455864,4,2,1,5,No
9.710152858974343,2,0,1,7,No
6.935143538910281,5,2,2,9,No
7.40304167487912,4,2,3,8,No
9.642227138370409,0,0,0,12,No
8.432236161393503,3,1,0,3,Yes
8.866750706228654,3,2,1,8,No
9.53011642718442,4,0,4,9,No
7.406976154887829,3,1,4,13,No
7.185191547821736,0,0,3,2,Yes
5.918315987426841,5,1,4,11,No
8.292111297838693,4,0,3,1,Yes
9.422362024553768,1,0,0,3,Yes
5.302757494580802,5,0,3,1,Yes
8.728813830508194,4,0,2,4,No
6.122856830316362,4,0,3,7,No
9.41687749708102,3,0,2,9,No
6.083423335699119,5,1,4,0,Yes
7.508373425590778,3,1,0,5,No
7.071884344285952,0,2,2,2,Yes
5.2925230382618516,2,0,2,8,No
5.382255862661328,2,0,1,13,No
9.044603675645995,0,2,1,4,Yes
5.047644209246622,0,1,0,4,No
8.539788512060221,2,0,3,4,No
9.334180994782978,4,2,3,4,Yes
6.295039651086931,3,1,3,4,Yes
7.035893544325694,5,1,0,1,Yes
8.478248916195117,2,2,3,8,No
9.205325816768593,1,0,2,10,No
6.8352278436342155,5,2,1,1,Yes
9.017349383336676,5,1,2,0,Yes
9.265420662431863,3,1,4,10,No
5.669780149090472,1,1,2,10,No
6.770735475606361,2,0,3,8,No
5.748660114329967,2,0,0,0,Yes
9.529413214528565,4,2,2,7,No
8.647199612551848,2,0,4,0,Yes
8.559582848242144,2,0,3,11,No
6.595294469556386,5,2,1,4,Yes
9.118140984219936,3,2,2,13,No
6.748426653821816,3,2,3,13,No
9.647124512573043,0,1,2,5,No
7.447359449680402,5,0,0,8,No
9.393007433891434,0,2,0,3,Yes
7.760472178976095,5,1,4,8,No
9.789712933671426,5,2,4,12,No
7.803488945273871,2,1,4,10,No
7.819982955465788,2,2,3,12,No
5.481240119187076,3,0,1,5,No
5.93618132733843,4,1,0,4,Yes
7.499555950526331,1,2,2,2,Yes
9.22299336957077,2,0,4,13,No
5.1207477864339195,0,1,3,2,Yes
6.5938549623028955,3,2,0,3,No
9.6409111518616,3,2,3,9,No
8.171038444240963,5,0,1,13,No
7.789430795710102,3,0,1,7,No
5.704069429697788,3,0,1,13,No
5.551638055376938,0,1,4,2,Yes
5.058192098264131,4,2,3,4,Yes
5.699616288309132,1,1,1,3,No
8.048158118999986,0,0,1,10,No
6.926628909795351,3,2,1,7,No
7.815096729578836,0,2,3,8,No
5.47754104998747,5,0,2,3,Yes
6.413886947685511,3,0,2,3,No
5.699681332086076,2,0,3,5,No
7.584731988010767,4,0,0,1,Yes
5.5335325949909215,4,0,1,9,No
5.677054501484389,3,0,1,10,No
6.91355537672787,1,2,0,12,No
5.916280506683958,0,0,1,13,No
8.941572504714426,2,1,1,7,No
6.410534836011087,4,1,4,8,No
7.459272492129045,4,2,3,8,No
5.160849572792194,1,1,2,11,No
8.157122330683226,3,1,2,3,Yes
8.983908241428246,2,0,4,10,No
7.138842039143052,3,2,3,3,Yes
5.358709728801276,1,2,4,3,No
9.715857807020836,5,1,4,9,No
7.540092049920692,1,2,0,10,No
6.197101807419769,3,2,2,1,Yes
9.124092670915626,5,1,1,9,No
5.327726143386627,0,2,0,3,No
5.578416740602975,5,2,1,9,No
6.057166202538177,5,0,0,5,No
7.626772909495584,0,0,2,4,No
5.227400990617154,3,0,3,8,No
9.815679012800228,5,2,3,11,No
9.295853801823956,0,1,0,0,Yes
8.208587471391983,5,2,4,8,No
5.082736681512768,2,2,3,9,No
7.887724313526926,3,2,4,12,No
5.5755781309471795,2,0,3,8,No
9.160780923805026,1,0,2,6,No
5.545896107031913,2,1,1,10,No
6.440586468089625,4,2,1,1,Yes
5.702399462001558,5,2,4,11,No
6.439907054289266,2,0,3,7,No
8.681543102833164,2,0,3,2,Yes
6.997370767572382,2,0,1,10,No
5.805385491178089,2,2,2,10,No
5.969272997861187,0,1,4,7,No
9.890985329266165,4,1,1,3,Yes
9.859371321515383,5,1,2,4,Yes
7.221050048809994,3,1,1,8,No
7.583696094439034,5,1,1,7,No
6.504081657118778,0,2,4,12,No
7.355528615018909,0,1,3,7,No
7.646354107438487,4,2,0,9,No
7.112446159908897,2,2,1,0,Yes
5.776540953837365,5,0,2,4,Yes
5.607177818538061,2,2,1,10,No
8.173403151471524,2,2,2,8,No
7.5514577063516235,1,0,2,10,No
7.226487052648756,5,2,4,1,Yes
9.985366274180798,3,0,2,2,Yes
7.340045651636893,2,1,3,7,No
7.613144372898656,1,2,0,1,Yes
6.261338662348801,4,2,3,2,Yes
9.139238969397537,3,2,1,1,Yes
6.746245707978398,1,2,2,0,Yes
9.309422780853408,3,0,0,7,No
7.699932205691212,1,2,3,7,No
8.128691959598644,1,2,4,1,Yes
7.549219708609604,0,1,2,10,No
7.400122818131909,3,2,1,9,No
6.245214193007594,4,2,2,10,No
7.183903481594821,2,1,1,6,No
9.117915630537212,4,1,0,10,No
5.80160067369415,4,1,2,1,Yes
8.849182040126614,2,0,4,9,No
6.53473909670553,5,1,4,4,Yes
5.095006354974251,3,0,3,13,No
7.975456641296027,3,0,0,5,No
9.466016662693075,4,2,3,4,Yes
8.380333773438986,1,2,1,10,No
5.4749260517849185,1,2,4,9,No
8.25850019440541,2,0,4,10,No
5.309785076959895,2,0,0,8,No
7.451179348243,4,2,3,8,No
6.218274052093623,1,2,4,5,No
9.698557938332923,3,0,3,12,No
5.251159271778574,5,2,1,10,No
7.2873315439411925,3,1,3,2,Yes
8.662917383486553,4,1,0,3,Yes
8.756102850473418,0,2,0,4,Yes
7.442521871130016,3,0,0,2,Yes
6.064338555976066,1,2,1,10,No
9.314504118166631,3,1,2,12,No
9.573823490221656,4,2,4,11,No
8.54910869337723,1,0,0,7,No
8.559300372804637,0,0,0,5,No
5.284996325098664,2,2,3,2,Yes
8.364625981927105,3,1,0,9,No
9.16008763902206,5,2,0,9,No
9.92626290858995,1,0,4,13,No
9.367313333306395,5,1,4,11,No
7.600866297680453,5,1,2,12,No
8.78219200414383,5,1,1,7,No
8.01158171901495,0,1,3,12,No
8.838480778603337,0,1,0,10,No
6.6239936471757535,5,1,2,4,Yes
5.43167236739108,1,1,3,8,No
5.972543778522981,4,0,2,13,No
8.560451237104969,4,1,2,8,No
6.137550515270495,4,1,2,4,Yes
7.029376585127833,2,2,3,1,Yes
7.820512332376989,3,2,0,1,Yes
5.6805260445443615,2,2,3,3,Yes
8.58557139602884,2,1,0,10,No
8.974960453698717,5,2,4,6,No
8.552206100903524,0,0,1,1,Yes
8.657228509301778,5,2,0,8,No
7.824737841479132,1,1,1,3,Yes
5.228522595498555,2,2,2,8,No
6.320304819956693,4,2,1,10,No
6.488990351596669,5,0,4,10,No
6.398939179663889,1,0,1,3,Yes
6.395811729834627,3,2,3,11,No
6.121245479821115,2,0,4,13,No
9.934428146618988,3,1,1,9,No
8.443138747979752,0,1,4,0,Yes
7.211070401069481,1,0,1,11,No
9.679773079260967,5,0,4,2,Yes
5.820109376868613,1,0,1,0,Yes
5.715683394993139,5,2,0,0,Yes
6.210702569591744,0,1,2,3,No
9.547750916450083,0,2,0,10,No
9.565923585128584,0,1,1,0,Yes
8.911981175372247,3,1,0,3,No
5.512776108663364,3,0,0,10,No
6.950776228055599,3,1,2,5,Yes
6.094180117931509,5,2,2,1,Yes
7.2038212776772905,2,2,2,12,No
9.046529164306415,0,0,2,10,No
9.31569041077518,5,1,3,6,No
8.924453349234192,3,1,2,5,Yes
5.805306708580952,3,0,4,9,No
5.982096886684781,0,1,1,6,No
9.520649656278323,0,1,3,3,No
7.015870266202468,1,1,3,5,No
8.280020660309393,1,0,1,5,No
6.903101109485073,0,2,2,7,No
9.800844049428642,2,2,4,2,Yes
5.094954731720748,1,2,3,1,Yes
8.051821439298493,4,2,1,13,No
9.73372642845771,4,1,4,13,No
9.587214166492636,1,0,0,7,No
5.18902479261934,3,0,0,3,No
8.757636521558656,4,2,4,12,No
8.89558225767787,2,0,1,7,No
9.421329665000453,5,0,0,8,No
6.621378654707106,2,0,3,0,Yes
7.460759852672971,0,0,3,10,No
6.104848282266569,1,2,1,10,No
5.8567874272942975,5,1,0,12,No
6.44190819558845,4,2,1,8,No
7.741137608496164,0,2,2,1,Yes
6.148776197922631,1,1,4,13,No
9.714282305177388,2,1,3,5,No
9.817761527587212,3,2,0,13,No
7.133246403388343,1,1,2,11,No
7.179759365131757,4,1,3,9,No
9.638439464634631,1,0,4,7,No
9.27381032577991,5,1,3,6,No
9.76820215546143,5,2,2,0,Yes
8.94758367939421,4,2,2,4,Yes
6.810460530316816,4,2,1,4,No
9.05060112105878,1,0,0,11,No
7.071085334633132,5,2,3,4,No
9.872514952793134,1,1,0,0,Yes
9.755067948162223,3,1,2,4,Yes
9.901957328262291,1,1,2,8,No
7.673059339399512,2,1,3,11,No
6.208669037964,4,2,3,11,No
6.49077072100126,3,0,0,0,Yes
5.089476360442911,1,0,0,9,No
8.710130553793517,2,2,2,9,No
7.981586795935728,3,1,2,10,No
7.160496158937174,2,0,0,6,No
9.155338099011828,4,1,0,5,No
5.287749050734628,3,2,2,3,No
6.331391893235099,3,2,0,4,Yes
6.555743853465419,2,2,2,0,Yes
8.31754224833226,0,0,4,2,Yes
8.37865709447674,3,0,1,1,Yes
6.7575439022742065,1,0,2,10,No
7.442270975606938,2,0,1,7,No
6.103400523020168,2,2,4,7,No
6.267548819439115,0,2,2,9,No
7.2862184094500115,4,2,0,8,No
7.670523408011094,5,0,3,9,No
7.968914977937697,2,0,4,7,No
9.616896620228683,2,2,3,1,Yes
8.66522297764088,2,1,4,1,Yes
6.231853163304997,0,1,4,0,Yes
6.671632152543544,2,1,4,3,Yes
8.383308997438174,5,2,1,9,No
5.681328654923617,3,0,3,13,No
9.121809832578343,0,2,0,6,No
9.501391542189472,2,2,0,0,Yes
7.18686843556382,5,1,1,10,No
8.846958572067571,0,0,1,1,Yes
8.582644614908162,2,0,1,0,Yes
8.843661591096,5,2,1,4,No
6.7158977596152,3,2,2,0,Yes
9.661874484934009,2,0,4,0,Yes
8.185965613473282,4,0,1,8,No
6.7618724867143865,3,1,4,0,Yes
8.021910022065711,5,0,1,12,No
9.55260916076329,2,0,1,2,Yes
9.90753586476983,5,2,4,13,No
5.850706594822682,3,0,3,3,Yes
5.43182825180378,0,2,3,13,No
9.687113852158769,2,1,0,12,No
7.528661242924139,0,0,0,5,No
7.745437299849064,5,0,2,6,No
5.213083986149901,5,2,0,7,No
7.270588838388935,2,2,4,13,No
8.69745670564294,4,0,3,5,No
9.045697217473297,2,0,2,0,Yes
8.498088046657228,1,0,1,8,No
6.858450019706725,2,0,0,12,No
8.772367260333107,2,2,1,11,No
7.957660520397276,2,1,2,6,No
5.148536883674886,1,1,0,4,No
8.66921634614136,3,1,2,1,Yes
9.77427772912128,2,1,0,4,Yes
6.745201467501472,4,2,1,12,No
9.384890096967798,5,0,1,13,No
6.018422771595002,1,1,2,6,No
7.845834283925104,5,2,4,0,Yes
6.092087914241166,0,1,3,8,No
8.755005169395893,1,0,3,11,No
8.595129181272476,0,1,4,12,No
6.530845905637894,0,0,1,4,No
8.154365728309608,4,0,2,8,No
6.123239230152651,2,1,2,10,No
5.238437426805551,3,2,0,7,No
7.559347652269909,4,2,4,4,No
8.577920888884577,4,2,0,5,No
5.89656056345704,0,0,3,2,Yes
7.813803474039062,4,2,4,3,Yes
6.007284873385609,3,1,2,3,No
5.987068926871269,4,0,0,0,Yes
5.973744432514984,2,2,1,13,No
7.345227700596775,2,2,2,5,No
7.929362957070468,5,0,1,0,Yes
6.911780951667136,5,0,2,9,No
7.362942420371104,2,2,2,11,No
8.990565936452194,1,1,4,8,No
9.978050276743419,4,2,4,7,No
5.0004649485363855,2,1,2,6,No
8.272013103028817,3,1,4,10,No
5.6224812497500505,3,2,2,12,No
8.860416047192818,2,1,1,5,No
5.2408985644650965,1,2,4,0,Yes
6.925731787957956,1,0,0,3,No
6.11945874742355,2,2,4,2,Yes
5.067363193162919,0,1,4,4,No
5.039239724546849,3,0,3,2,No
8.518705734046947,3,1,3,10,No
8.732177801355158,2,2,1,4,Yes
8.973126776353366,5,1,0,12,No
7.074159220345354,0,1,2,3,No
5.302315270636065,3,1,3,3,Yes
5.25315108185891,5,0,2,4,Yes
8.467785542724261,0,0,3,13,No
7.896965920852166,5,1,3,3,Yes
6.873124206371575,1,0,0,0,Yes
5.208437544295165,2,2,1,0,Yes
5.731632279401278,5,2,2,8,No
8.662883865540994,0,0,0,3,Yes
7.104537330400594,3,2,3,11,No
6.108438963436465,3,0,2,13,No
9.70272230223737,1,0,0,13,No
8.940269071565455,3,1,4,10,No
7.735536427788539,1,2,3,5,No
8.479409821631975,1,1,1,11,No
5.032884256526169,1,1,2,1,Yes
9.218969980962664,1,2,0,3,Yes
5.505777583035665,1,2,0,11,No
7.799019245413355,5,1,2,5,No
7.209157111903908,1,0,0,12,No
8.912401362020418,4,1,1,1,Yes
5.323172765014789,5,2,0,3,Yes
6.478950091041673,5,0,2,9,No
9.351275974278288,3,1,1,10,No
9.284513760435214,0,2,4,3,Yes
5.303075562724613,0,2,3,7,No
7.8274281173671145,0,1,0,10,No
5.851293464500175,5,2,2,7,No
8.832299350112324,5,2,4,13,No
6.894422086956641,1,1,4,9,No
7.956520706924459,4,1,4,12,No
7.1592418447999755,4,1,1,13,No
8.405316293891289,0,2,0,5,No
9.169920900171256,1,0,3,5,No
5.235082337245475,1,2,1,1,Yes
6.7261018690214565,5,1,4,10,No
5.56286324989271,1,2,2,7,No
6.4488507887595485,5,2,1,9,No
6.399026243586973,0,2,3,11,No
7.598337687121381,0,1,0,8,No
8.917777953062613,5,2,3,12,No
9.4204689995028,2,0,1,0,Yes
6.9609957790855645,2,1,0,10,No
9.373527934256241,0,2,4,10,No
8.620680355363895,0,1,0,5,No
5.0997173544177965,4,1,1,5,No
7.922927133555643,0,2,1,12,No
9.302957530819224,0,2,1,13,No
6.5026867310012415,1,1,0,7,No
